"Datetime","Date","Time","Flag","Height","AboveJL","Baitsbite","Rain"
"04/04/2024 17:00:00","04/04/2024","17:00:00","Not Operational","4.04","0.736","0.245","0.05"
"04/04/2024 18:00:00","04/04/2024","18:00:00","Not Operational","4.17","0.746","0.281","0"
"04/04/2024 19:00:00","04/04/2024","19:00:00","Not Operational","4.19","0.71","0.271","0"
"04/04/2024 20:00:00","04/04/2024","20:00:00","Not Operational","4.19","0.724","0.244","0.01"
"04/04/2024 21:00:00","04/04/2024","21:00:00","Not Operational","4.18","0.736","0.242","0.05"
"04/04/2024 22:00:00","04/04/2024","22:00:00","Not Operational","4.3","0.753","0.263","0"
"04/04/2024 23:00:00","04/04/2024","23:00:00","Not Operational","4.33","0.713","0.287","0"
"05/04/2024 00:00:00","05/04/2024","00:00:00","Not Operational","4.33","0.713","0.287","0"
"05/04/2024 01:00:00","05/04/2024","01:00:00","Not Operational","4.28","0.712","0.235","0.02"
"05/04/2024 02:00:00","05/04/2024","02:00:00","Not Operational","4.27","0.712","0.246","0.01"
"05/04/2024 03:00:00","05/04/2024","03:00:00","Not Operational","4.25","0.712","0.24","0.03"
"05/04/2024 04:00:00","05/04/2024","04:00:00","Not Operational","4.24","0.711","0.241","0.01"
"05/04/2024 05:00:00","05/04/2024","05:00:00","Not Operational","4.22","0.71","0.239","0"
"05/04/2024 06:00:00","05/04/2024","06:00:00","Not Operational","4.19","0.711","0.239","0.02"
"05/04/2024 07:00:00","05/04/2024","07:00:00","Not Operational","4.18","0.71","0.241","0.16"
"05/04/2024 08:00:00","05/04/2024","08:00:00","Not Operational","4.08","0.709","0.212","0.01"
"05/04/2024 09:00:00","05/04/2024","09:00:00","Not Operational","3.98","0.752","0.231","0"
"05/04/2024 10:00:00","05/04/2024","10:00:00","Not Operational","4.15","0.715","0.303","0"
"05/04/2024 11:00:00","05/04/2024","11:00:00","Not Operational","4.16","0.709","0.238","0"
"05/04/2024 12:00:00","05/04/2024","12:00:00","Not Operational","4.1","0.686","0.23","0"
"05/04/2024 13:00:00","05/04/2024","13:00:00","Not Operational","4.1","0.686","0.237","0"
"05/04/2024 14:00:00","05/04/2024","14:00:00","Not Operational","4.1","","","0"
"05/04/2024 15:00:00","05/04/2024","15:00:00","Not Operational","4.1","","","0"
"05/04/2024 16:00:00","05/04/2024","16:00:00","Not Operational","4.1","0.686","0.237","0"
"05/04/2024 17:00:00","05/04/2024","17:00:00","Not Operational","4.08","0.726","0.249","0"
"05/04/2024 18:00:00","05/04/2024","18:00:00","Not Operational","4.08","0.726","0.249","0"
"05/04/2024 19:00:00","05/04/2024","19:00:00","Not Operational","4.08","0.726","0.249","0"
"05/04/2024 20:00:00","05/04/2024","20:00:00","Not Operational","4.08","0.726","0.249","0"
"05/04/2024 21:00:00","05/04/2024","21:00:00","Not Operational","4.08","0.726","0.249","0"
"05/04/2024 22:00:00","05/04/2024","22:00:00","Not Operational","4.08","0.726","0.249","0"
"05/04/2024 23:00:00","05/04/2024","23:00:00","Not Operational","4.08","0.726","0.249","0"
"06/04/2024 00:00:00","06/04/2024","00:00:00","Not Operational","4.08","0.726","0.249","0"
"06/04/2024 01:00:00","06/04/2024","01:00:00","Not Operational","4.06","0.711","0.245","0"
"06/04/2024 02:00:00","06/04/2024","02:00:00","Not Operational","4.06","0.711","0.245","0"
"06/04/2024 03:00:00","06/04/2024","03:00:00","Not Operational","4.06","0.711","0.245","0"
"06/04/2024 04:00:00","06/04/2024","04:00:00","Not Operational","4.06","0.711","0.245","0"
"06/04/2024 05:00:00","06/04/2024","05:00:00","Not Operational","4.06","0.711","0.245","0"
"06/04/2024 06:00:00","06/04/2024","06:00:00","Not Operational","4.04","0.712","0.245","0"
"06/04/2024 07:00:00","06/04/2024","07:00:00","Not Operational","4.04","0.712","0.245","0"
"06/04/2024 08:00:00","06/04/2024","08:00:00","Not Operational","4.04","0.712","0.245","0"
"06/04/2024 09:00:00","06/04/2024","09:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 10:00:00","06/04/2024","10:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 11:00:00","06/04/2024","11:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 12:00:00","06/04/2024","12:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 13:00:00","06/04/2024","13:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 14:00:00","06/04/2024","14:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 15:00:00","06/04/2024","15:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 16:00:00","06/04/2024","16:00:00","Not Operational","3.98","0.703","0.237","0"
"06/04/2024 17:00:00","06/04/2024","17:00:00","Not Operational","4.01","0.711","0.258","0"
"06/04/2024 18:00:00","06/04/2024","18:00:00","Not Operational","4.01","0.711","0.258","0"
"06/04/2024 19:00:00","06/04/2024","19:00:00","Not Operational","4.01","0.711","0.258","0"
"06/04/2024 20:00:00","06/04/2024","20:00:00","Not Operational","4.01","0.711","0.258","0"
"06/04/2024 21:00:00","06/04/2024","21:00:00","Not Operational","4.01","0.711","0.258","0"
"06/04/2024 22:00:00","06/04/2024","22:00:00","Not Operational","4.01","0.711","0.258","0"
"06/04/2024 23:00:00","06/04/2024","23:00:00","Not Operational","4.01","0.711","0.258","0"
"07/04/2024 00:00:00","07/04/2024","00:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 01:00:00","07/04/2024","01:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 02:00:00","07/04/2024","02:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 03:00:00","07/04/2024","03:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 04:00:00","07/04/2024","04:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 05:00:00","07/04/2024","05:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 06:00:00","07/04/2024","06:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 07:00:00","07/04/2024","07:00:00","Not Operational","3.98","0.709","0.242","0"
"07/04/2024 08:00:00","07/04/2024","08:00:00","Not Operational","3.89","0.743","0.223","0"
"07/04/2024 09:00:00","07/04/2024","09:00:00","Not Operational","3.89","0.739","0.267","0"
"07/04/2024 10:00:00","07/04/2024","10:00:00","Not Operational","3.95","0.739","0.267","0"
"07/04/2024 11:00:00","07/04/2024","11:00:00","Not Operational","3.95","0.739","0.267","0"
"07/04/2024 12:00:00","07/04/2024","12:00:00","Not Operational","3.95","0.739","0.267","0"
"07/04/2024 13:00:00","07/04/2024","13:00:00","Not Operational","3.95","0.739","0.267","0"
"07/04/2024 14:00:00","07/04/2024","14:00:00","Not Operational","3.95","0.739","0.267","0"
"07/04/2024 15:00:00","07/04/2024","15:00:00","Not Operational","3.95","0.739","0.267","0"
"07/04/2024 16:00:00","07/04/2024","16:00:00","Not Operational","3.93","0.707","0.247","0"
"07/04/2024 17:00:00","07/04/2024","17:00:00","Not Operational","3.93","0.707","0.247","0"
"07/04/2024 18:00:00","07/04/2024","18:00:00","Not Operational","3.93","0.707","0.247","0"
"07/04/2024 19:00:00","07/04/2024","19:00:00","Not Operational","3.93","0.707","0.247","0"
"07/04/2024 20:00:00","07/04/2024","20:00:00","Not Operational","3.93","0.707","0.247","0"
"07/04/2024 21:00:00","07/04/2024","21:00:00","Not Operational","3.93","0.707","0.247","0"
"07/04/2024 22:00:00","07/04/2024","22:00:00","Not Operational","3.93","0.712","0.242","0"
"07/04/2024 23:00:00","07/04/2024","23:00:00","Not Operational","3.92","0.712","0.242","0"
"08/04/2024 00:00:00","08/04/2024","00:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 01:00:00","08/04/2024","01:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 02:00:00","08/04/2024","02:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 03:00:00","08/04/2024","03:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 04:00:00","08/04/2024","04:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 05:00:00","08/04/2024","05:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 06:00:00","08/04/2024","06:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 07:00:00","08/04/2024","07:00:00","Not Operational","3.93","0.707","0.246","0"
"08/04/2024 08:00:00","08/04/2024","08:00:00","Not Operational","3.93","0.724","0.235","0"
"08/04/2024 09:00:00","08/04/2024","09:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 10:00:00","08/04/2024","10:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 11:00:00","08/04/2024","11:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 12:00:00","08/04/2024","12:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 13:00:00","08/04/2024","13:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 14:00:00","08/04/2024","14:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 15:00:00","08/04/2024","15:00:00","Not Operational","3.84","0.724","0.235","0"
"08/04/2024 16:00:00","08/04/2024","16:00:00","Not Operational","3.92","0.707","0.256","0"
"08/04/2024 17:00:00","08/04/2024","17:00:00","Not Operational","3.92","0.707","0.256","0"
"08/04/2024 18:00:00","08/04/2024","18:00:00","Not Operational","3.92","0.707","0.256","0"
"08/04/2024 19:00:00","08/04/2024","19:00:00","Not Operational","3.92","0.707","0.256","0"
"08/04/2024 20:00:00","08/04/2024","20:00:00","Not Operational","3.92","0.707","0.256","0.08"
"08/04/2024 21:00:00","08/04/2024","21:00:00","Not Operational","3.92","0.707","0.256","0"
"08/04/2024 22:00:00","08/04/2024","22:00:00","Not Operational","3.92","0.707","0.256","0"
"08/04/2024 23:00:00","08/04/2024","23:00:00","Not Operational","3.92","0.707","0.256","0"
"09/04/2024 00:00:00","09/04/2024","00:00:00","Not Operational","3.91","0.707","0.261","0"
"09/04/2024 01:00:00","09/04/2024","01:00:00","Not Operational","3.91","0.707","0.261","0"
"09/04/2024 02:00:00","09/04/2024","02:00:00","Not Operational","3.91","0.707","0.261","0"
"09/04/2024 03:00:00","09/04/2024","03:00:00","Not Operational","3.91","0.707","0.261","0.01"
"09/04/2024 04:00:00","09/04/2024","04:00:00","Not Operational","3.91","0.707","0.261","0"
"09/04/2024 05:00:00","09/04/2024","05:00:00","Not Operational","3.91","0.707","0.261","0.01"
"09/04/2024 06:00:00","09/04/2024","06:00:00","Not Operational","3.91","0.707","0.261","0.4"
"09/04/2024 07:00:00","09/04/2024","07:00:00","Not Operational","3.91","0.707","0.261","0.17"
"09/04/2024 08:00:00","09/04/2024","08:00:00","Not Operational","3.89","0.724","0.245","0.1"
"09/04/2024 09:00:00","09/04/2024","09:00:00","Not Operational","3.89","0.724","0.245","0.02"
"09/04/2024 10:00:00","09/04/2024","10:00:00","Not Operational","3.89","0.724","0.245","0"
"09/04/2024 11:00:00","09/04/2024","11:00:00","Not Operational","3.89","0.724","0.245","0.01"
"09/04/2024 12:00:00","09/04/2024","12:00:00","Not Operational","3.89","0.724","0.245","0.03"
"09/04/2024 13:00:00","09/04/2024","13:00:00","Not Operational","3.89","0.724","0.245","0"
"09/04/2024 14:00:00","09/04/2024","14:00:00","Not Operational","3.89","0.724","0.245","0.03"
"09/04/2024 15:00:00","09/04/2024","15:00:00","Not Operational","3.89","0.724","0.245","0"
"09/04/2024 16:00:00","09/04/2024","16:00:00","Not Operational","3.88","0.72","0.252","0.07"
"09/04/2024 17:00:00","09/04/2024","17:00:00","Not Operational","3.88","0.72","0.252","0.18"
"09/04/2024 18:00:00","09/04/2024","18:00:00","Not Operational","3.88","0.72","0.252","0"
"09/04/2024 19:00:00","09/04/2024","19:00:00","Not Operational","3.88","0.72","0.252","0"
"09/04/2024 20:00:00","09/04/2024","20:00:00","Not Operational","3.88","0.72","0.252","0"
"09/04/2024 21:00:00","09/04/2024","21:00:00","Not Operational","3.88","0.72","0.252","0"
"09/04/2024 22:00:00","09/04/2024","22:00:00","Not Operational","3.88","0.72","0.252","0"
"09/04/2024 23:00:00","09/04/2024","23:00:00","Not Operational","3.88","0.72","0.252","0"
"10/04/2024 00:00:00","10/04/2024","00:00:00","Not Operational","3.89","0.729","0.255","0"
"10/04/2024 01:00:00","10/04/2024","01:00:00","Not Operational","3.89","0.728","0.255","0"
"10/04/2024 02:00:00","10/04/2024","02:00:00","Not Operational","3.89","0.727","0.255","0"
"10/04/2024 03:00:00","10/04/2024","03:00:00","Not Operational","3.89","0.727","0.255","0"
"10/04/2024 04:00:00","10/04/2024","04:00:00","Not Operational","3.89","0.727","0.255","0"
"10/04/2024 05:00:00","10/04/2024","05:00:00","Not Operational","3.89","0.727","0.255","0"
"10/04/2024 06:00:00","10/04/2024","06:00:00","Not Operational","3.89","0.727","0.255","0"
"10/04/2024 07:00:00","10/04/2024","07:00:00","Not Operational","3.89","0.727","0.255","0"
"10/04/2024 08:00:00","10/04/2024","08:00:00","Not Operational","3.86","0.71","0.239","0"
"10/04/2024 09:00:00","10/04/2024","09:00:00","Not Operational","3.86","0.71","0.239","0"
"10/04/2024 10:00:00","10/04/2024","10:00:00","Not Operational","3.86","0.71","0.239","0"
"10/04/2024 11:00:00","10/04/2024","11:00:00","Not Operational","3.86","0.71","0.239","0.06"
"10/04/2024 12:00:00","10/04/2024","12:00:00","Not Operational","3.86","0.71","0.239","0.04"
"10/04/2024 13:00:00","10/04/2024","13:00:00","Not Operational","3.86","0.71","0.239","0.1"
"10/04/2024 14:00:00","10/04/2024","14:00:00","Not Operational","3.86","0.71","0.239","0.04"
"10/04/2024 15:00:00","10/04/2024","15:00:00","Not Operational","3.86","0.71","0.239","0"
"10/04/2024 16:00:00","10/04/2024","16:00:00","Not Operational","3.88","0.715","0.247","0.01"
"10/04/2024 17:00:00","10/04/2024","17:00:00","Not Operational","3.88","0.715","0.247","0"
"10/04/2024 18:00:00","10/04/2024","18:00:00","Not Operational","3.88","0.715","0.247","0"
"10/04/2024 19:00:00","10/04/2024","19:00:00","Not Operational","3.88","0.715","0.247","0"
"10/04/2024 20:00:00","10/04/2024","20:00:00","Not Operational","3.88","0.715","0.247","0.01"
"10/04/2024 21:00:00","10/04/2024","21:00:00","Not Operational","3.88","0.715","0.247","0.01"
"10/04/2024 22:00:00","10/04/2024","22:00:00","Not Operational","3.88","0.715","0.247","0"
"10/04/2024 23:00:00","10/04/2024","23:00:00","Not Operational","3.88","0.715","0.247","0"
"11/04/2024 00:00:00","11/04/2024","00:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 01:00:00","11/04/2024","01:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 02:00:00","11/04/2024","02:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 03:00:00","11/04/2024","03:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 04:00:00","11/04/2024","04:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 05:00:00","11/04/2024","05:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 06:00:00","11/04/2024","06:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 07:00:00","11/04/2024","07:00:00","Not Operational","3.87","0.716","0.248","0"
"11/04/2024 08:00:00","11/04/2024","08:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 09:00:00","11/04/2024","09:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 10:00:00","11/04/2024","10:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 11:00:00","11/04/2024","11:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 12:00:00","11/04/2024","12:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 13:00:00","11/04/2024","13:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 14:00:00","11/04/2024","14:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 15:00:00","11/04/2024","15:00:00","Not Operational","3.87","0.72","0.251","0"
"11/04/2024 16:00:00","11/04/2024","16:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 17:00:00","11/04/2024","17:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 18:00:00","11/04/2024","18:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 19:00:00","11/04/2024","19:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 20:00:00","11/04/2024","20:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 21:00:00","11/04/2024","21:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 22:00:00","11/04/2024","22:00:00","Not Operational","3.87","0.712","0.26","0"
"11/04/2024 23:00:00","11/04/2024","23:00:00","Not Operational","3.87","0.712","0.26","0"
"12/04/2024 00:00:00","12/04/2024","00:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 01:00:00","12/04/2024","01:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 02:00:00","12/04/2024","02:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 03:00:00","12/04/2024","03:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 04:00:00","12/04/2024","04:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 05:00:00","12/04/2024","05:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 06:00:00","12/04/2024","06:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 07:00:00","12/04/2024","07:00:00","Not Operational","3.86","0.717","0.238","0"
"12/04/2024 08:00:00","12/04/2024","08:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 09:00:00","12/04/2024","09:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 10:00:00","12/04/2024","10:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 11:00:00","12/04/2024","11:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 12:00:00","12/04/2024","12:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 13:00:00","12/04/2024","13:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 14:00:00","12/04/2024","14:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 15:00:00","12/04/2024","15:00:00","Not Operational","3.87","0.713","0.248","0"
"12/04/2024 16:00:00","12/04/2024","16:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 17:00:00","12/04/2024","17:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 18:00:00","12/04/2024","18:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 19:00:00","12/04/2024","19:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 20:00:00","12/04/2024","20:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 21:00:00","12/04/2024","21:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 22:00:00","12/04/2024","22:00:00","Not Operational","3.86","0.714","0.249","0"
"12/04/2024 23:00:00","12/04/2024","23:00:00","Not Operational","3.86","0.714","0.249","0"
"13/04/2024 00:00:00","13/04/2024","00:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 01:00:00","13/04/2024","01:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 02:00:00","13/04/2024","02:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 03:00:00","13/04/2024","03:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 04:00:00","13/04/2024","04:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 05:00:00","13/04/2024","05:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 06:00:00","13/04/2024","06:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 07:00:00","13/04/2024","07:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 08:00:00","13/04/2024","08:00:00","Not Operational","3.86","0.713","0.24","0"
"13/04/2024 09:00:00","13/04/2024","09:00:00","Not Operational","3.85","0.706","0.24","0"
"13/04/2024 10:00:00","13/04/2024","10:00:00","Not Operational","3.85","0.706","0.24","0"
"13/04/2024 11:00:00","13/04/2024","11:00:00","Not Operational","3.85","0.706","0.24","0"
"13/04/2024 12:00:00","13/04/2024","12:00:00","Not Operational","3.85","0.706","0.24","0"
"13/04/2024 13:00:00","13/04/2024","13:00:00","Not Operational","3.85","0.706","0.24","0"
"13/04/2024 14:00:00","13/04/2024","14:00:00","Not Operational","3.85","0.706","0.24","0"
